MOVIE_NAME,GENRE,RATINGS,VOTING_COUNTS,DURATION
The 4:30 Movie,COMEDY,6.0,3900.0,87
Irish Wish,COMEDY,5.2,22000.0,93
Sasquatch Sunset,COMEDY,5.4,5500.0,88
The Empire,COMEDY,5.2,1300.0,110
Sweethearts,COMEDY,5.6,4000.0,98
Sketch,COMEDY,8.2,61.0,92
My Future You,COMEDY,7.2,224.0,109
Family Pack,COMEDY,5.5,9400.0,94
Bookworm,COMEDY,6.0,2000.0,103
Arthur's Whisky,COMEDY,4.6,938.0,94
The Astronaut Lovers,COMEDY,7.1,827.0,116
Vulgar,COMEDY,5.5,162.0,103
Aavesham,COMEDY,7.8,29000.0,155
Diamanti,COMEDY,6.8,1500.0,135
Beautiful Wedding,COMEDY,4.1,4300.0,100
Frankie Freako,COMEDY,5.6,1200.0,85
Love in the Big City,COMEDY,7.4,1600.0,118
The World According to Kaleb: On Tour,COMEDY,5.3,248.0,67
Takintilar,COMEDY,5.1,2200.0,96
Space Cadet,COMEDY,5.0,10000.0,110
Munjya,COMEDY,6.3,26000.0,123
Officer Black Belt,COMEDY,6.9,8500.0,108
You Are the Apple of My Eye,COMEDY,7.0,3600.0,101
The Black Hole,COMEDY,6.1,201.0,115
That Christmas,COMEDY,6.8,17000.0,91
Hitpig,COMEDY,5.1,1000.0,86
Am I Racist?,COMEDY,6.6,17000.0,100
Swamp Dogg Gets His Pool Painted,COMEDY,8.4,74.0,95
Through My Window: Looking at You,COMEDY,5.4,5400.0,105
Longing,COMEDY,4.7,866.0,111
Thelma the Unicorn,COMEDY,5.7,3000.0,93
Panda Plan,COMEDY,5.1,1400.0,99
Dan Da Dan: First Encounter,COMEDY,8.2,2800.0,83
Chosen Family,COMEDY,4.8,480.0,88
Sew Torn,COMEDY,6.5,263.0,100
Reunion,COMEDY,5.6,3600.0,90
Manamey,COMEDY,5.3,746.0,155
Babes,COMEDY,6.3,6500.0,104
Premalu,COMEDY,7.8,20000.0,156
And Mrs,COMEDY,5.8,805.0,111
Sex-Positive,COMEDY,4.1,767.0,85
The Radleys,COMEDY,5.0,2900.0,115
A Little Something Extra,COMEDY,7.0,5100.0,99
The American Society of Magical Negroes,COMEDY,3.8,12000.0,104
Sweet Dreams,COMEDY,5.4,1400.0,95
Turn Me On,COMEDY,5.6,618.0,99
The Merry Gentlemen,COMEDY,4.8,10000.0,87
Bloody Axe Wound,COMEDY,5.0,960.0,83
Megamind vs. The Doom Syndicate,COMEDY,2.5,5700.0,83
Hot Frosty,COMEDY,5.3,15000.0,92
Treasure,COMEDY,6.3,2200.0,111
"I, the Executioner",COMEDY,6.3,1900.0,118
Simarik,COMEDY,6.6,3000.0,111
Don't Tell Mom the Babysitter's Dead,COMEDY,3.8,1300.0,99
Feste & Freunde - Ein Hoch auf uns!,COMEDY,6.8,209.0,107
Deaner '89,COMEDY,5.9,435.0,90
The Best Christmas Pageant Ever,COMEDY,6.8,6200.0,99
The Supremes at Earl's All-You-Can-Eat,COMEDY,6.4,1500.0,124
Khel Khel Mein,COMEDY,6.5,27000.0,135
Bhool Bhulaiyaa 3,COMEDY,4.6,78000.0,158
Ultraman: Rising,COMEDY,6.9,6500.0,117
Crew,COMEDY,5.8,37000.0,118
Wallbanger,COMEDY,5.6,700.0,118
The Fabulous Four,COMEDY,4.8,1600.0,98
Desert Fiends,COMEDY,5.2,813.0,106
Let's Start a Cult,COMEDY,5.9,1500.0,90
Haikyu!! The Dumpster Battle,COMEDY,7.7,6400.0,85
Trouble,COMEDY,6.2,7000.0,98
The Second Act,COMEDY,6.4,3600.0,80
Little Death,COMEDY,5.4,208.0,110
Madgaon Express,COMEDY,7.0,41000.0,143
Mittran Da Challeya Truck Ni,COMEDY,7.8,1000.0,131
Nutcrackers,COMEDY,5.5,9400.0,104
The Southern Chronicles,COMEDY,8.7,2700.0,120
Denominación de origen,COMEDY,8.3,233.0,86
Young Werther,COMEDY,5.6,243.0,101
Sunlight,COMEDY,7.6,20.0,96
The Problem with People,COMEDY,5.8,470.0,102
The Real Bros of Simi Valley: The Movie,COMEDY,7.1,1000.0,106
London Calling,COMEDY,7.6,27.0,109
U Are the Universe,COMEDY,7.6,342.0,90
Prom Dates,COMEDY,5.2,1700.0,86
This Is Me... Now,COMEDY,4.1,7200.0,65
Corina,COMEDY,7.0,565.0,96
Kyuka: Before Summer's End,COMEDY,6.4,241.0,103
Seize Them!,COMEDY,5.1,1200.0,91
Standing on the Shoulders of Kitties,COMEDY,6.2,610.0,111
Asche,COMEDY,5.2,38.0,90
The Other Way Around,COMEDY,6.4,1600.0,114
Destroy All Neighbors,COMEDY,5.3,2100.0,85
Bau: Artist at War,COMEDY,7.2,62.0,130
Buffalo Kids,COMEDY,6.6,747.0,93
Badaa Saat Fi Yawman Ma,COMEDY,5.7,201.0,100
This Time Next Year,COMEDY,5.6,2300.0,116
Spread,COMEDY,5.7,675.0,112
Handsome Guys,COMEDY,6.5,921.0,101
Four Mothers,COMEDY,7.3,246.0,89
I Love You Forever,COMEDY,5.6,202.0,89
Jaaiye Aap Kahan Jaayenge,COMEDY,7.5,45.0,119
Carved,COMEDY,4.4,2800.0,95
Group Therapy,COMEDY,6.5,112.0,86
The Trainer,COMEDY,7.0,58.0,95
Drie dagen vis,COMEDY,7.4,281.0,85
Die Hart 2: Die Harter,COMEDY,4.3,5600.0,92
Blackout,COMEDY,6.1,10000.0,122
And the Breadwinner Is...,COMEDY,6.6,281.0,123
Running on Empty,COMEDY,4.9,580.0,91
A Little Family Drama,COMEDY,7.2,203.0,87
A.R.M,COMEDY,7.1,8900.0,150
Harry Potter and the Stone,COMEDY,7.7,177.0,152
Sin instrucciones,COMEDY,6.3,548.0,99
Gone Running,COMEDY,7.0,4300.0,105
Man and Witch: The Dance of a Thousand Steps,COMEDY,5.5,341.0,94
Der Spitzname,COMEDY,5.9,659.0,90
10 Lives,COMEDY,5.9,2000.0,88
This Is the Goat!,COMEDY,5.3,322.0,100
Oflu Hoca 4,COMEDY,4.5,95.0,94
Players,COMEDY,5.7,12000.0,105
Lubber Pandhu,COMEDY,8.1,6100.0,146
Leydi Di,COMEDY,3.5,232.0,113
Everybody Loves Jenifa,COMEDY,8.3,93.0,135
Drugstore June,COMEDY,5.4,1800.0,91
Vaazha: Biopic of a Billion Boys,COMEDY,7.3,4300.0,125
How Could I Live Without You?,COMEDY,6.9,1000.0,105
Dongeng Sang Kancil,COMEDY,6.7,204.0,99
The Tiger's Apprentice,COMEDY,5.7,2200.0,84
Iyer in Arabia,COMEDY,4.2,785.0,140
Hisaab Barabar,COMEDY,5.8,1900.0,112
Ajosepo,COMEDY,8.8,64.0,134
The Throwback,COMEDY,5.5,363.0,96
Marmalade,COMEDY,6.3,3700.0,99
Good Bad Things,COMEDY,5.7,224.0,96
Guruvayoor Ambalanadayil,COMEDY,6.6,4800.0,132
Street Trash,COMEDY,4.5,919.0,85
Vicky Vidya Ka Woh Wala Video,COMEDY,5.2,12000.0,152
Plan B,COMEDY,6.1,1400.0,90
Mars,COMEDY,8.4,23.0,84
"Love, Divided",COMEDY,6.0,4700.0,98
Nemlizade,COMEDY,5.0,219.0,100
Broken Rage,COMEDY,6.1,1500.0,62
Seven Cemeteries,COMEDY,4.6,644.0,84
Krazy House,COMEDY,4.8,1500.0,89
Two to One,COMEDY,6.1,795.0,116
Heavier Trip,COMEDY,6.0,1400.0,96
Peacock,COMEDY,7.3,498.0,102
Invention,COMEDY,6.6,43.0,72
Dirty Ice Cream,COMEDY,4.3,129.0,47
Kalvan,COMEDY,5.6,989.0,142
A House on Fire,COMEDY,7.3,3400.0,105
The Gutter,COMEDY,5.5,541.0,92
Still Fabulous,COMEDY,4.9,872.0,92
Murder Mubarak,COMEDY,5.8,51000.0,140
Saving Bikini Bottom: The Sandy Cheeks Movie,COMEDY,3.7,4000.0,82
The Groomsmen: First Look,COMEDY,6.1,395.0,82
Noah's Ark,COMEDY,4.3,682.0,96
Un lío de millones,COMEDY,5.3,236.0,91
Believe in Christmas,COMEDY,6.1,846.0,90
Arena Wars,COMEDY,4.9,2200.0,96
Gelin Takimi,COMEDY,3.8,3800.0,109
We're All Gonna Die,COMEDY,8.2,96.0,110
Jim's Story,COMEDY,6.8,1000.0,101
The Gentleman,COMEDY,7.9,106.0,103
Modi: Three Days on the Wing of Madness,COMEDY,5.4,566.0,110
Nuked,COMEDY,7.6,46.0,86
Operation Taco Gary's,COMEDY,6.8,30.0,88
Citizen of a Kind,COMEDY,6.7,868.0,114
Mascarpone: The Rainbow Cake,COMEDY,6.1,519.0,105
Crackcoon,COMEDY,3.6,433.0,88
Breakup Season,COMEDY,6.3,598.0,102
Time Travel Is Dangerous,COMEDY,6.5,162.0,99
Bermondsey Tales: Fall of the Roman Empire,COMEDY,4.3,201.0,99
Wild Wild Punjab,COMEDY,6.2,16000.0,109
Peter Five Eight,COMEDY,3.5,1100.0,100
A Sudden Case of Christmas,COMEDY,5.1,1100.0,91
ED: Extra Decent,COMEDY,6.1,2200.0,122
A Legend,COMEDY,4.7,975.0,129
Feeling Randy,COMEDY,7.3,490.0,81
Three Friends,COMEDY,6.6,782.0,117
The Underdoggs,COMEDY,5.6,4600.0,96
2nd Miracle in Cell No. 7,COMEDY,7.5,320.0,147
Inheritance,COMEDY,5.1,3600.0,94
The Thundermans Return,COMEDY,5.0,1900.0,70
Christmas Eve in Miller's Point,COMEDY,5.6,2300.0,106
The Deb,COMEDY,7.5,72.0,121
Alter weißer Mann,COMEDY,6.2,808.0,114
Don't Mess with Grandma,COMEDY,5.6,265.0,81
Seeds,COMEDY,4.9,200.0,82
Miss Boots,COMEDY,7.2,165.0,111
Messy,COMEDY,6.8,17.0,90
Half Baked: Totally High,COMEDY,4.6,358.0,97
City Hunter,COMEDY,6.3,5700.0,102
Dear Paris,COMEDY,5.6,333.0,108
Yolo,COMEDY,6.9,3800.0,129
Another Cabin in the Woods Movie,COMEDY,4.8,217.0,77
French Girl,COMEDY,5.5,2400.0,106
Breakfast with Giraffes,COMEDY,6.0,872.0,97
Her Story,COMEDY,7.6,1900.0,123
Woody Woodpecker Goes to Camp,COMEDY,4.5,2600.0,100
Panda Bear in Africa,COMEDY,5.5,363.0,84
Umjolo: The Gone Girl,COMEDY,4.4,280.0,92
Agak Laen,COMEDY,7.6,3000.0,119
My Ex's Wedding,COMEDY,8.6,49.0,95
Successor,COMEDY,6.8,1400.0,133
Jo Koy: Live from Brooklyn,COMEDY,6.6,787.0,59
About Family,COMEDY,6.7,165.0,106
Blindgänger,COMEDY,7.4,37.0,95
Meet Me Next Christmas,COMEDY,5.7,8600.0,105
Troubleshooters,COMEDY,6.5,427.0,110
Family Therapy,COMEDY,5.9,204.0,122
Timestalker,COMEDY,5.5,3000.0,89
Blame the Game,COMEDY,5.4,5200.0,92
Do Aur Do Pyaar,COMEDY,6.4,12000.0,140
Jönssonligan kommer tillbaka,COMEDY,5.9,1500.0,104
Tillu Square,COMEDY,6.6,3400.0,137
Triumph,COMEDY,5.5,289.0,98
A Brooklyn Love Story,COMEDY,6.4,110.0,107
Cocorico,COMEDY,5.8,3300.0,92
Not Another Church Movie,COMEDY,2.3,1100.0,90
Suspended Time,COMEDY,5.4,327.0,105
Autumn and the Black Jaguar,COMEDY,5.6,1000.0,100
The Ballad of Hortensia,COMEDY,6.7,145.0,94
Deadly Retreat,COMEDY,5.2,95.0,46
Extremely Unique Dynamic,COMEDY,7.6,346.0,73
Griffin in Summer,COMEDY,7.3,164.0,90
Barbie & Kendra Crash Joe Bob's Drive-In Jamboree,COMEDY,4.7,110.0,51
Going Viral,COMEDY,8.3,300.0,90
Gracie and Pedro: Pets to the Rescue,COMEDY,5.1,283.0,87
Marcello Mio,COMEDY,5.9,960.0,120
Face Off 7: One Wish,COMEDY,7.3,374.0,138
Música,COMEDY,6.4,5100.0,91
Swede Caroline,COMEDY,5.5,246.0,98
The Christmas Letter,COMEDY,4.1,183.0,94
Nice Girls,COMEDY,4.3,1200.0,92
Pilot,COMEDY,6.2,874.0,110
Jolly O Gymkhana,COMEDY,7.3,1500.0,129
Cells at Work!,COMEDY,6.7,324.0,109
Disaster Holiday,COMEDY,4.9,734.0,93
Meet the Barbarians,COMEDY,6.5,500.0,101
Funny Birds,COMEDY,5.7,247.0,97
Riders,COMEDY,6.4,503.0,105
Auction,COMEDY,6.4,979.0,91
200% Wolf,COMEDY,5.9,1300.0,98
Beyond the Lake,COMEDY,5.4,73.0,98
The Present,COMEDY,5.5,905.0,86
Odd Fish,COMEDY,7.9,85.0,104
Five Blind Dates,COMEDY,5.1,2000.0,83
Der Buchspazierer,COMEDY,7.2,449.0,98
Boy Kaldag,COMEDY,5.2,182.0,94
A Hip Hop Story,COMEDY,8.5,112.0,90
Una Pequeña Confusion,COMEDY,5.9,313.0,107
Ryan's World the Movie: Titan Universe Adventure,COMEDY,1.8,710.0,80
The Pee Pee Poo Poo Man,COMEDY,8.2,29.0,79
Cat and Dog,COMEDY,5.2,1100.0,86
À bicyclette!,COMEDY,7.1,219.0,90
Empire Queen: The Golden Age of Magic,COMEDY,3.2,209.0,148
Bad Newz,COMEDY,4.7,26000.0,142
Chantal in Fairyland,COMEDY,4.6,2700.0,118
Dog on Trial,COMEDY,6.1,721.0,83
35-Chinna Katha Kaadu,COMEDY,7.9,1100.0,145
I Want to Be Neenja! The Movie,COMEDY,3.7,394.0,90
What a Feeling,COMEDY,6.6,242.0,110
Slay,COMEDY,6.5,1200.0,99
Cassino in Ischia,COMEDY,4.4,258.0,113
Monster on a Plane,COMEDY,5.1,2300.0,88
Risky Business,COMEDY,6.9,183.0,107
The Book of Jobs,COMEDY,5.7,7.0,90
Haunt Season,COMEDY,4.9,806.0,81
Killer Body Count,COMEDY,4.7,667.0,109
Jamais sans mon psy,COMEDY,5.0,439.0,91
Cocaine Werewolf,COMEDY,2.4,306.0,80
Kang Mak,COMEDY,6.4,860.0,122
Paying for It,COMEDY,7.0,126.0,85
Andrea Gets a Divorce,COMEDY,6.5,723.0,94
Meet the Leroys,COMEDY,6.4,1200.0,102
Goyo,COMEDY,6.6,2300.0,106
No Time to Spy: A Loud House Movie,COMEDY,6.4,480.0,81
Fin de fiesta,COMEDY,7.2,67.0,103
Mr. Manhattan,COMEDY,6.8,462.0,110
I Am Kathalan,COMEDY,6.7,1300.0,115
Bull Run,COMEDY,8.9,12.0,97
The Casagrandes Movie,COMEDY,5.6,683.0,89
Stealing Pulp Fiction,COMEDY,6.2,23.0,78
The Roast of Tom Brady,COMEDY,7.2,5900.0,179
Mission: Cross,COMEDY,6.1,2600.0,105
Empire Waist,COMEDY,6.4,193.0,97
Rap World,COMEDY,7.8,560.0,56
Layla,COMEDY,6.1,412.0,100
AJ Goes to the Dog Park,COMEDY,7.8,6.0,79
Perfect Endings,COMEDY,5.6,206.0,100
Om Bheem Bush,COMEDY,5.5,1100.0,150
Bidurbhai,COMEDY,9.2,396.0,148
Victory,COMEDY,6.4,319.0,120
Der Vierer,COMEDY,5.5,293.0,88
Greice,COMEDY,6.9,133.0,110
El Harifa 2: El Remontada,COMEDY,6.3,456.0,130
"Kiss Me, Kate: The Musical",COMEDY,7.8,30.0,161
Lucky Winners,COMEDY,6.3,1500.0,103
Sous écrous,COMEDY,5.4,94.0,111
Unspeakable: Beyond the Wall of Sleep,COMEDY,6.1,58.0,90
The Price of Nonna's Inheritance,COMEDY,5.3,1200.0,90
4PM,COMEDY,5.7,165.0,111
Rent Free,COMEDY,7.7,72.0,93
Zero,COMEDY,5.9,81.0,88
Mükemmel Aile,COMEDY,4.8,21.0,87
Pabar,COMEDY,7.9,214.0,159
Jhamkudi,COMEDY,6.6,983.0,151
Nunakuzhi,COMEDY,6.8,3100.0,125
¿Quién es quién?,COMEDY,5.3,227.0,95
White Snake: Afloat,COMEDY,6.9,520.0,133
Genis Aile 4: Cevahir & Ulvi,COMEDY,4.9,228.0,90
Another Day in America,COMEDY,9.0,89.0,112
Maybe Baby 2,COMEDY,5.7,558.0,105
Cocaine Stepdad,COMEDY,6.7,45.0,99
Buzz House: The Movie,COMEDY,3.2,1300.0,93
100 litraa sahtia,COMEDY,7.1,288.0,88
Memory Lane,COMEDY,7.4,1800.0,98
Kakuda,COMEDY,5.4,6400.0,116
Illegal Hayatlar: Meclis,COMEDY,6.8,848.0,115
Anyone But Her,COMEDY,4.9,292.0,93
Books & Drinks,COMEDY,5.4,137.0,94
Al otro barrio,COMEDY,5.2,265.0,108
Chuck Billy and the Marvelous Guava Tree,COMEDY,7.4,1200.0,90
Down the Rabbit Hole,COMEDY,5.6,547.0,102
The Everything Pot,COMEDY,7.5,35.0,90
A Fantastic Relationship,COMEDY,7.3,39.0,88
K3 en Het Lied van de Zeemeermin,COMEDY,6.0,62.0,104
Love at 39 Degrees,COMEDY,5.5,1400.0,115
Bed & Breakfast,COMEDY,6.1,214.0,83
The Mountain,COMEDY,6.6,161.0,89
Varshangalkku Shesham,COMEDY,6.6,4200.0,166
Vivekanandan Viralaanu,COMEDY,3.7,1400.0,121
Everything's Fifty Fifty,COMEDY,6.3,528.0,113
Fallen Fruit,COMEDY,6.8,61.0,87
A Dog's Will 2,COMEDY,6.2,3100.0,104
Çakallarla Dans 7,COMEDY,4.2,199.0,109
Arzé,COMEDY,7.1,475.0,90
The Holiday Club,COMEDY,6.6,385.0,88
My Fathers' Daughter,COMEDY,6.5,82.0,78
Salitan,COMEDY,5.0,246.0,105
Candidatul perfect,COMEDY,6.1,1000.0,100
Almost Paradise,COMEDY,6.4,582.0,120
Family Padam,COMEDY,6.8,978.0,131
Srikakulam Sherlockholmes,COMEDY,7.9,2400.0,125
King of My Castle,COMEDY,5.1,557.0,109
Arap Kadri,COMEDY,3.7,354.0,97
Ek Daav Bhootacha,COMEDY,5.4,122.0,146
Kill Me If You Dare,COMEDY,4.6,1300.0,94
Turbo,COMEDY,5.9,3600.0,155
Love Lies,COMEDY,7.1,346.0,114
Matt Rife: Lucid - A Crowd Work Special,COMEDY,6.4,1600.0,54
"Love, Danielle",COMEDY,8.8,42.0,79
Die Kwiksilwers (The Quicksilvers),COMEDY,8.9,15.0,90
Divorce,COMEDY,5.8,783.0,91
Romeo è Giulietta,COMEDY,6.3,411.0,105
Un mondo a parte,COMEDY,6.5,1400.0,113
When in Rome,COMEDY,6.1,762.0,98
ReEmigrantai 2,COMEDY,6.8,107.0,95
Teasing Master Takagi-san Movie,COMEDY,6.6,328.0,119
Jamie Foxx: What Had Happened Was...,COMEDY,5.8,2000.0,68
Alien Country,COMEDY,4.4,373.0,96
In Fidelity,COMEDY,4.8,31.0,88
Suckers,COMEDY,3.2,126.0,67
Queens of Drama,COMEDY,6.3,207.0,114
Marry Christmas,COMEDY,6.6,63.0,85
Last Night at Terrace Lanes,COMEDY,4.4,642.0,75
Bloody Beggar,COMEDY,6.2,4400.0,134
The Missile,COMEDY,6.6,1100.0,110
Rocket Driver,COMEDY,6.7,1200.0,103
"MoviePass, MovieCrash",COMEDY,6.7,2800.0,96
Non Negotiable,COMEDY,5.4,1200.0,87
Athens Midnight Radio,COMEDY,7.3,230.0,74
Doin' It,COMEDY,5.8,49.0,92
The Holiday List,COMEDY,4.2,214.0,85
Geethanjali Malli Vachindi,COMEDY,4.9,2200.0,144
Clone Cops,COMEDY,5.8,267.0,96
404 Run Run,COMEDY,5.7,445.0,104
The Honest Candidate,COMEDY,5.2,339.0,96
El Roomie,COMEDY,5.8,310.0,99
Sad Jokes,COMEDY,6.6,98.0,96
Un monde merveilleux,COMEDY,6.2,91.0,78
Son of a Rich 2,COMEDY,5.7,1100.0,114
Scared Shitless,COMEDY,6.1,225.0,76
Jack in Time for Christmas,COMEDY,4.6,1000.0,66
Mother Father Sister Brother Frank,COMEDY,5.8,276.0,85
Jimmy Carr: Natural Born Killer,COMEDY,6.7,2600.0,59
Relative Control,COMEDY,8.7,16.0,109
Clickbait: Unfollowed,COMEDY,4.9,582.0,90
Last ExMas,COMEDY,5.4,349.0,84
Vampire Zombies... From Space!,COMEDY,7.4,103.0,98
Waarom Wettelen,COMEDY,6.4,444.0,106
Boomerang,COMEDY,7.4,407.0,134
(Un)lucky Sisters,COMEDY,5.2,881.0,82
Kangaroo Island,COMEDY,7.7,28.0,113
The Black Sea,COMEDY,7.9,85.0,96
Ballot,COMEDY,6.2,310.0,102
Adios Amigo,COMEDY,5.9,1400.0,156
Transmitzvah,COMEDY,4.4,328.0,100
The Contract,COMEDY,3.8,122.0,90
My Boo,COMEDY,6.1,711.0,125
Jo Tera Hai Woh Mera Hai,COMEDY,5.1,247.0,101
Fakt Purusho Maate,COMEDY,7.2,276.0,136
No Pressure,COMEDY,5.1,1100.0,111
Casatoria,COMEDY,6.4,2900.0,96
Aaram Aravinda Swamy,COMEDY,9.3,329.0,132
Veda Partisi,COMEDY,2.6,117.0,95
50 km/h,COMEDY,6.1,600.0,110
I Am What I Am 2,COMEDY,7.5,212.0,134
Samana Sunrise,COMEDY,5.0,231.0,100
Rats!,COMEDY,6.5,150.0,85
A Family Affair,COMEDY,4.6,74.0,72
Ishq Vishk Rebound,COMEDY,5.5,7100.0,106
"LSD 2: Love, Sex Aur Dhokha 2",COMEDY,3.8,2800.0,119
K-Pops!,COMEDY,7.1,57.0,114
Stress Positions,COMEDY,5.0,647.0,95
Holy Cash,COMEDY,7.0,28.0,94
Veni Vidi Vici,COMEDY,5.7,426.0,86
